year,country,co,type,domestic,firm,brand,qu,princ,horsepower,fuel,width,height,weight,pop,country1,country2,country3,country4,country5,class
1980,Germany,63,fiat 131F,0,Fiat,Fiat,10793,.56021523,55,7,165,138,1015,61540000,0,0,1,0,0,small
1981,Germany,63,fiat 131F,0,Fiat,Fiat,11041,.54211009,51,7.0999999,164.5,141,1000,61660000,0,0,1,0,0,small
1982,Germany,63,fiat 131F,0,Fiat,Fiat,9115,.54306132,51,7.0999999,164.5,141,1025,61600000,0,0,1,0,0,small
1984,Germany,63,fiat 131F,0,Fiat,Fiat,704,.60445184,63,6.9000001,164.5,142.5,1050,61130000,0,0,1,0,0,small
1970,Germany,64,fiat 128,0,Fiat,Fiat,36296,.50793946,40.5,8,159,142,785,60710000,0,0,1,0,0,small
1971,Germany,64,fiat 128,0,Fiat,Fiat,44258,.51255524,40.5,8,159,142,785,61290000,0,0,1,0,0,small
1972,Germany,64,fiat 128,0,Fiat,Fiat,50209,.4959853,40.5,8,159,142,785,61670000,0,0,1,0,0,small
1973,Germany,64,fiat 128,0,Fiat,Fiat,37502,.47224891,40,8,159,142,785,61970000,0,0,1,0,0,small
1974,Germany,64,fiat 128,0,Fiat,Fiat,23871,.49118495,40,8,159,142,785,62040000,0,0,1,0,0,small
1975,Germany,64,fiat 128,0,Fiat,Fiat,23983,.49325237,33,8,159,142,785,61830000,0,0,1,0,0,small
1976,Germany,64,fiat 128,0,Fiat,Fiat,27218,.46221703,33,8,159,142,785,61510000,0,0,1,0,0,small
1977,Germany,64,fiat 128,0,Fiat,Fiat,22928,.44844514,33,7.5999999,159,142,805,61400000,0,0,1,0,0,small
1978,Germany,64,fiat 128,0,Fiat,Fiat,17995,.43896919,40,7.5999999,159,142,785,61310000,0,0,1,0,0,small
1979,Germany,64,fiat 128,0,Fiat,Fiat,3644,.4824394,40,6.3000002,159,142,805,61440000,0,0,1,0,0,small
1980,Germany,64,fiat 128,0,Fiat,Fiat,2009,.48072243,40,6.3000002,159,142,785,61540000,0,0,1,0,0,small
1993,Germany,68,fiat cinquecento,0,Fiat,Fiat,25321,.34355652,29,4.6999998,148.5,143.5,700,81190000,0,0,1,0,0,small
1994,Germany,68,fiat cinquecento,0,Fiat,Fiat,23651,.33223069,29,4.8000002,148.5,143.5,710,81410000,0,0,1,0,0,small
1995,Germany,68,fiat cinquecento,0,Fiat,Fiat,24579,.322193,29,4.8000002,148.5,143.5,710,81660000,0,0,1,0,0,small
1996,Germany,68,fiat cinquecento,0,Fiat,Fiat,24442,.38335681,29,4.6999998,148.5,143.5,710,81900000,0,0,1,0,0,small
1997,Germany,68,fiat cinquecento,0,Fiat,Fiat,17142,.32789791,29,4.6999998,149,144,710,82060000,0,0,1,0,0,small
1994,Germany,69,fiat punto,0,Fiat,Fiat,43316,.43986854,40,4.6999998,162.5,145,840,81410000,0,0,1,0,0,small
1995,Germany,69,fiat punto,0,Fiat,Fiat,63717,.42345366,40,4.6999998,162.5,145,840,81660000,0,0,1,0,0,small
1996,Germany,69,fiat punto,0,Fiat,Fiat,60130,.4211835,40,4.6999998,162.5,145,840,81900000,0,0,1,0,0,small
1997,Germany,69,fiat punto,0,Fiat,Fiat,40564,.40396482,40,4.6999998,163,146,840,82060000,0,0,1,0,0,small
1998,Germany,69,fiat punto,0,Fiat,Fiat,55503,.39552924,40,5,162.5,145,840,82020000,0,0,1,0,0,small
1999,Germany,69,fiat punto,0,Fiat,Fiat,42337,.59017003,44,5.5999999,162.5,145,935,82020000,0,0,1,0,0,small
1976,Germany,70,ford fiesta,1,Ford,Ford,19725,.46331492,29,6.9000001,156.5,136,715,61510000,0,0,1,0,0,small
1977,Germany,70,ford fiesta,1,Ford,Ford,40501,.44870198,29,6.9000001,156.5,136,715,61400000,0,0,1,0,0,small
1978,Germany,70,ford fiesta,1,Ford,Ford,37593,.43443143,29,6.9000001,156.5,136,715,61310000,0,0,1,0,0,small
1979,Germany,70,ford fiesta,1,Ford,Ford,72055,.42504409,29,5.5999999,156.5,136,715,61440000,0,0,1,0,0,small
1980,Germany,70,ford fiesta,1,Ford,Ford,45099,.41817412,29,5.5999999,156.5,136,715,61540000,0,0,1,0,0,small
1981,Germany,70,ford fiesta,1,Ford,Ford,72076,.43047556,29,5.5999999,156.5,136,715,61660000,0,0,1,0,0,small
1982,Germany,70,ford fiesta,1,Ford,Ford,47879,.43961182,29.5,5.5999999,156.5,136,715,61600000,0,0,1,0,0,small
1983,Germany,70,ford fiesta,1,Ford,Ford,66920,.44126883,33,5.5999999,156.5,136,715,61380000,0,0,1,0,0,small
1984,Germany,70,ford fiesta,1,Ford,Ford,51099,.43377283,33,5.1999998,158.5,133.5,750,61130000,0,0,1,0,0,small
1985,Germany,70,ford fiesta,1,Ford,Ford,37427,.42619905,33,5.1999998,158.5,133.5,750,60970000,0,0,1,0,0,small
1986,Germany,70,ford fiesta,1,Ford,Ford,59697,.41914904,33,5.1999998,158.5,133.5,750,61010000,0,0,1,0,0,small
1987,Germany,70,ford fiesta,1,Ford,Ford,62097,.40098751,33,5.1999998,158.5,133.5,750,61090000,0,0,1,0,0,small
1988,Germany,70,ford fiesta,1,Ford,Ford,71394,.41294697,33,5.4000001,158.5,133.5,750,61420000,0,0,1,0,0,small
1989,Germany,70,ford fiesta,1,Ford,Ford,79940,.41148248,40,4.5999999,161,132.5,750,61990000,0,0,1,0,0,small
1990,Germany,70,ford fiesta,1,Ford,Ford,99544,.42658255,37,6,161,132.5,785,63230000,0,0,1,0,0,small
1991,Germany,70,ford fiesta,1,Ford,Ford,103238,.47282824,37,4.6999998,161,132.5,785,79980000,0,0,1,0,0,small
1992,Germany,70,ford fiesta,1,Ford,Ford,122314,.45922491,37,5.0999999,160.5,132.5,785,80570000,0,0,1,0,0,small
1993,Germany,70,ford fiesta,1,Ford,Ford,89772,.47325876,37,5.0999999,160.5,132.5,785,81190000,0,0,1,0,0,small
1994,Germany,70,ford fiesta,1,Ford,Ford,119100,.43986854,37,4.8000002,160.5,132.5,825,81410000,0,0,1,0,0,small
1995,Germany,70,ford fiesta,1,Ford,Ford,118236,.42345366,37,4.5999999,160.5,132,825,81660000,0,0,1,0,0,small
1996,Germany,70,ford fiesta,1,Ford,Ford,128971,.42916527,37,5,160.5,138,825,81900000,0,0,1,0,0,small
1997,Germany,70,ford fiesta,1,Ford,Ford,87968,.40509006,37,4.9000001,163.5,138,930,82060000,0,0,1,0,0,small
1998,Germany,70,ford fiesta,1,Ford,Ford,80502,.4106898,37,5.9000001,163.5,133,930,82020000,0,0,1,0,0,small
1999,Germany,70,ford fiesta,1,Ford,Ford,54769,.41120148,37,5.9000001,163.5,133,930,82020000,0,0,1,0,0,small
1970,Germany,71,ford escort,1,Ford,Ford,40027,.50290501,32.5,8.1999998,157,138,825,60710000,0,0,1,0,0,small
1971,Germany,71,ford escort,1,Ford,Ford,42677,.50192815,32.5,8.3000002,157,140.5,805,61290000,0,0,1,0,0,small
1972,Germany,71,ford escort,1,Ford,Ford,40398,.48587078,32.5,8.3000002,157,140.5,805,61670000,0,0,1,0,0,small
1974,Germany,71,ford escort,1,Ford,Ford,28236,.50348032,35,8.3000002,157,139.5,765,62040000,0,0,1,0,0,small
1975,Germany,71,ford escort,1,Ford,Ford,88020,.51764399,40,8.3000002,159.5,138.5,875,61830000,0,0,1,0,0,small
1976,Germany,71,ford escort,1,Ford,Ford,64723,.49378175,40,8.3000002,159.5,138.5,875,61510000,0,0,1,0,0,small
1977,Germany,71,ford escort,1,Ford,Ford,42065,.47464299,40,8.6000004,159.5,138.5,915,61400000,0,0,1,0,0,small
1978,Germany,71,ford escort,1,Ford,Ford,29670,.46858409,40,8.6000004,159.5,138.5,905,61310000,0,0,1,0,0,small
1979,Germany,71,ford escort,1,Ford,Ford,20740,.45898566,40,6.9000001,159.5,138.5,875,61440000,0,0,1,0,0,small
1980,Germany,71,ford escort,1,Ford,Ford,35602,.45875728,40,6.0999999,164,138,765,61540000,0,0,1,0,0,small
1981,Germany,71,ford escort,1,Ford,Ford,99194,.47966704,40.5,6.0999999,164,138,765,61660000,0,0,1,0,0,small
1982,Germany,71,ford escort,1,Ford,Ford,84135,.48871636,40.5,6.0999999,164,138,765,61600000,0,0,1,0,0,small
1983,Germany,71,ford escort,1,Ford,Ford,77880,.48268956,37,5.6999998,164,138,765,61380000,0,0,1,0,0,small
1984,Germany,71,ford escort,1,Ford,Ford,69445,.47447723,37,5.3000002,164,138.5,790,61130000,0,0,1,0,0,small
1985,Germany,71,ford escort,1,Ford,Ford,59683,.46376064,37,5.3000002,164,138.5,790,60970000,0,0,1,0,0,small
1986,Germany,71,ford escort,1,Ford,Ford,74967,.46313673,37,5.0999999,164,137,825,61010000,0,0,1,0,0,small
1987,Germany,71,ford escort,1,Ford,Ford,89994,.4612737,44,5.5999999,164,137,840,61090000,0,0,1,0,0,small
1988,Germany,71,ford escort,1,Ford,Ford,84862,.47937632,44,5.5999999,164,137,840,61420000,0,0,1,0,0,small
1989,Germany,71,ford escort,1,Ford,Ford,82686,.46486926,44,5.5999999,164,137,840,61990000,0,0,1,0,0,small
1990,Germany,71,ford escort,1,Ford,Ford,76433,.4965952,54,7.5,164,137,865,63230000,0,0,1,0,0,small
1991,Germany,71,ford escort,1,Ford,Ford,105381,.55242705,44,4.8000002,169,139.5,900,79980000,0,0,1,0,0,small
1992,Germany,71,ford escort,1,Ford,Ford,129235,.53650463,44,5.3000002,169,139.5,905,80570000,0,0,1,0,0,small
1993,Germany,71,ford escort,1,Ford,Ford,103759,.55972695,44,5.4000001,169.5,139.5,1000,81190000,0,0,1,0,0,small
1994,Germany,71,ford escort,1,Ford,Ford,95587,.57594824,44,5.4000001,169,141,1000,81410000,0,0,1,0,0,small
1995,Germany,71,ford escort,1,Ford,Ford,126665,.54713804,44,5.5,169,139.5,990,81660000,0,0,1,0,0,small
1996,Germany,71,ford escort,1,Ford,Ford,114760,.5550229,44,5.3000002,169,140,990,81900000,0,0,1,0,0,small
1997,Germany,71,ford escort,1,Ford,Ford,102536,.5671261,55,6,170,140,1050,82060000,0,0,1,0,0,small
1998,Germany,71,ford escort,1,Ford,Ford,77346,.62914187,55,6.8000002,170,140,1050,82020000,0,0,1,0,0,small
1999,Germany,71,ford escort,1,Ford,Ford,14590,.56140721,66,6.4000001,170,140,1080,82020000,0,0,1,0,0,small
1983,Germany,72,ford orion,1,Ford,Ford,7145,.6290428,51,5.9000001,164,139.5,875,61380000,0,0,1,0,0,small
1984,Germany,72,ford orion,1,Ford,Ford,13088,.56269926,50.5,5.9000001,164,139.5,875,61130000,0,0,1,0,0,small
1985,Germany,72,ford orion,1,Ford,Ford,5479,.55006886,50.5,5.9000001,164,139.5,875,60970000,0,0,1,0,0,small
1986,Germany,72,ford orion,1,Ford,Ford,9186,.51456124,44,5.5999999,164,139.5,875,61010000,0,0,1,0,0,small
1987,Germany,72,ford orion,1,Ford,Ford,8000,.56190407,54,5.1999998,164,139.5,880,61090000,0,0,1,0,0,small
1988,Germany,72,ford orion,1,Ford,Ford,9393,.53084803,44,5.5999999,164,140,875,61420000,0,0,1,0,0,small
1989,Germany,72,ford orion,1,Ford,Ford,8083,.51477128,44,4.5,164,140,875,61990000,0,0,1,0,0,small
1990,Germany,72,ford orion,1,Ford,Ford,6082,.5460465,54,7.5,164,140,880,63230000,0,0,1,0,0,small
1991,Germany,72,ford orion,1,Ford,Ford,14130,.60764176,44,4.9000001,169,139.5,955,79980000,0,0,1,0,0,small
1992,Germany,72,ford orion,1,Ford,Ford,15912,.64417231,44,5.4000001,169,139.5,955,80570000,0,0,1,0,0,small
1982,Germany,73,ford sierra,1,Ford,Ford,17487,.64437586,55,6.3000002,170,141,990,61600000,0,0,1,0,0,medium
1983,Germany,73,ford sierra,1,Ford,Ford,97478,.5889107,55,6.3000002,170,141,990,61380000,0,0,1,0,0,medium
1984,Germany,73,ford sierra,1,Ford,Ford,88713,.58313882,55,6.3000002,170.5,141,990,61130000,0,0,1,0,0,medium
1985,Germany,73,ford sierra,1,Ford,Ford,76441,.58529329,55,6.3000002,170.5,141,990,60970000,0,0,1,0,0,medium
1986,Germany,73,ford sierra,1,Ford,Ford,78608,.5753212,55,6.0999999,170.5,141,1015,61010000,0,0,1,0,0,medium
1987,Germany,73,ford sierra,1,Ford,Ford,86706,.58982289,55,6.0999999,169.5,136,1025,61090000,0,0,1,0,0,medium
1988,Germany,73,ford sierra,1,Ford,Ford,80427,.62939221,55,6.0999999,169.5,136,1025,61420000,0,0,1,0,0,medium
1989,Germany,73,ford sierra,1,Ford,Ford,75519,.65444112,59,6.0999999,169.5,136,1025,61990000,0,0,1,0,0,medium
1990,Germany,73,ford sierra,1,Ford,Ford,70996,.66420907,74,8.5,170,136,1060,63230000,0,0,1,0,0,medium
1991,Germany,73,ford sierra,1,Ford,Ford,76009,.72984278,59,6.3000002,169.5,136,1040,79980000,0,0,1,0,0,medium
1992,Germany,73,ford sierra,1,Ford,Ford,56412,.7080918,59,6.3000002,169.5,136,1040,80570000,0,0,1,0,0,medium
1985,Germany,74,ford scorpio,1,Ford,Ford,24294,.82001162,66,6.4000001,176,144,1180,60970000,0,0,1,0,0,medium
1986,Germany,74,ford scorpio,1,Ford,Ford,34439,.80554467,66,6.4000001,176,144,1180,61010000,0,0,1,0,0,medium
1987,Germany,74,ford scorpio,1,Ford,Ford,27768,.82728601,77,6.1999998,176,144,1180,61090000,0,0,1,0,0,medium
1988,Germany,74,ford scorpio,1,Ford,Ford,24231,.82134801,77,6.1999998,176,144,1185,61420000,0,0,1,0,0,medium
1989,Germany,74,ford scorpio,1,Ford,Ford,25257,.87746686,88,6.1999998,176,144,1185,61990000,0,0,1,0,0,medium
1990,Germany,74,ford scorpio,1,Ford,Ford,30027,.87372643,88,7.8000002,176,144,1245,63230000,0,0,1,0,0,medium
1991,Germany,74,ford scorpio,1,Ford,Ford,23769,.97228283,88,6.0999999,176,144,1245,79980000,0,0,1,0,0,medium
1992,Germany,74,ford scorpio,1,Ford,Ford,20443,.97660613,85,6.0999999,176,144,1245,80570000,0,0,1,0,0,medium
1993,Germany,74,ford scorpio,1,Ford,Ford,13438,.96787721,85,6.0999999,176,144,1260,81190000,0,0,1,0,0,medium
1994,Germany,74,ford scorpio,1,Ford,Ford,9741,.92264509,85,6.0999999,176,149,1295,81410000,0,0,1,0,0,medium
1995,Germany,74,ford scorpio,1,Ford,Ford,17462,.95524913,85,6.5,176,140,1435,81660000,0,0,1,0,0,medium
1996,Germany,74,ford scorpio,1,Ford,Ford,10219,.95457464,85,6.5,176,140,1440,81900000,0,0,1,0,0,medium
1997,Germany,74,ford scorpio,1,Ford,Ford,9463,.96208894,85,6.5,176,140,1435,82060000,0,0,1,0,0,medium
1972,Germany,76,ford granada,1,Ford,Ford,27577,.93465507,79.5,10.7,179,137,1235,61670000,0,0,1,0,0,medium
1974,Germany,76,ford granada,1,Ford,Ford,7438,.9297204,79,10.7,179,137,1330,62040000,0,0,1,0,0,medium
1975,Germany,76,ford granada,1,Ford,Ford,60915,.72241294,52,11.1,179,137,1190,61830000,0,0,1,0,0,medium
1976,Germany,76,ford granada,1,Ford,Ford,89476,.69689375,52,11.1,179,137,1190,61510000,0,0,1,0,0,medium
1977,Germany,76,ford granada,1,Ford,Ford,96004,.712735,54,10.7,179,142,1750,61400000,0,0,1,0,0,medium
1978,Germany,76,ford granada,1,Ford,Ford,113824,.69427824,54,10.7,179,142,1750,61310000,0,0,1,0,0,medium
1979,Germany,76,ford granada,1,Ford,Ford,76553,.67551255,54,7.9000001,179,142,1200,61440000,0,0,1,0,0,medium
1980,Germany,76,ford granada,1,Ford,Ford,40037,.66564786,54,7.9000001,179,142,1185,61540000,0,0,1,0,0,medium
1981,Germany,76,ford granada,1,Ford,Ford,35922,.70153058,55,7.4000001,180,142,1200,61660000,0,0,1,0,0,medium
1982,Germany,76,ford granada,1,Ford,Ford,31041,.73559773,77,8,180,142,1235,61600000,0,0,1,0,0,medium
1983,Germany,76,ford granada,1,Ford,Ford,24025,.73397529,77,7.5,180,142,1235,61380000,0,0,1,0,0,medium
1984,Germany,76,ford granada,1,Ford,Ford,21431,.71154118,77,7,180,142,1235,61130000,0,0,1,0,0,medium
1970,Germany,77,ford taunus/cortina,1,Ford,Ford,25016,.59819984,40.5,9.3999996,165,139,880,60710000,0,0,1,0,0,medium
1971,Germany,77,ford taunus/cortina,1,Ford,Ford,123658,.60206848,40.5,9,170,137,950,61290000,0,0,1,0,0,medium
1972,Germany,77,ford taunus/cortina,1,Ford,Ford,90402,.57128215,40.5,9,170,137,950,61670000,0,0,1,0,0,medium
1974,Germany,77,ford taunus/cortina,1,Ford,Ford,66327,.57094735,40,8.8999996,170,133,1005,62040000,0,0,1,0,0,medium
1975,Germany,77,ford taunus/cortina,1,Ford,Ford,95691,.57756901,40,9.3000002,170,136,1020,61830000,0,0,1,0,0,medium
1976,Germany,77,ford taunus/cortina,1,Ford,Ford,139366,.57584995,40,9.3000002,170,136,1020,61510000,0,0,1,0,0,medium
1977,Germany,77,ford taunus/cortina,1,Ford,Ford,139183,.56222594,40,9.3000002,170,136.5,1040,61400000,0,0,1,0,0,medium
1978,Germany,77,ford taunus/cortina,1,Ford,Ford,107666,.567173,53,10.1,170,136,1065,61310000,0,0,1,0,0,medium
1979,Germany,77,ford taunus/cortina,1,Ford,Ford,86918,.56448334,54,7.5,170,136,970,61440000,0,0,1,0,0,medium
1980,Germany,77,ford taunus,1,Ford,Ford,64164,.54745454,54,8.8000002,170,136,965,61540000,0,0,1,0,0,medium
1981,Germany,77,ford taunus,1,Ford,Ford,50070,.55877495,54,7.1999998,170.5,136.5,980,61660000,0,0,1,0,0,medium
1993,Germany,78,ford mondeo,1,Ford,Ford,58314,.8054921,66,5.5,175,143,1215,81190000,0,0,1,0,0,medium
1994,Germany,78,ford mondeo,1,Ford,Ford,84008,.76719546,66,5.5,175,143,1215,81410000,0,0,1,0,0,medium
1995,Germany,78,ford mondeo,1,Ford,Ford,90186,.76523787,65,5.5,175,143,1245,81660000,0,0,1,0,0,medium
1997,Germany,78,ford mondeo,1,Ford,Ford,87527,.76494509,66,5.8000002,175,142,1220,82060000,0,0,1,0,0,medium
1998,Germany,78,ford mondeo,1,Ford,Ford,84794,.77113569,70,5.8000002,175,142,1220,82020000,0,0,1,0,0,medium
1999,Germany,78,ford mondeo,1,Ford,Ford,47793,.78724843,70,5.8000002,175,142,1240,82020000,0,0,1,0,0,medium
1973,Germany,80,honda civic,0,Honda,Honda,2654,.50670481,40,4.5,150.5,132.5,600,61970000,0,0,1,0,0,small
1974,Germany,80,honda civic,0,Honda,Honda,1733,.49812081,40,4.5,150.5,132.5,600,62040000,0,0,1,0,0,small
1975,Germany,80,honda civic,0,Honda,Honda,1839,.47578678,40,7,150.5,132.5,615,61830000,0,0,1,0,0,small
1976,Germany,80,honda civic,0,Honda,Honda,3275,.4862611,40,7,150.5,132.5,615,61510000,0,0,1,0,0,small
1977,Germany,80,honda civic,0,Honda,Honda,4830,.48224548,40,7,150.5,132.5,720,61400000,0,0,1,0,0,small
1978,Germany,80,honda civic,0,Honda,Honda,6188,.47087684,44,7,150.5,132.5,720,61310000,0,0,1,0,0,small
1979,Germany,80,honda civic,0,Honda,Honda,8015,.44243526,33,5.5,158,133.5,730,61440000,0,0,1,0,0,small
1980,Germany,80,honda civic,0,Honda,Honda,12515,.44068313,33,5.5,158,133.5,720,61540000,0,0,1,0,0,small
1981,Germany,80,honda civic,0,Honda,Honda,14897,.45356542,33,5.1999998,158,133.5,720,61660000,0,0,1,0,0,small
1982,Germany,80,honda civic,0,Honda,Honda,10887,.46542567,33,5.1999998,158,133.5,745,61600000,0,0,1,0,0,small
1983,Germany,80,honda civic,0,Honda,Honda,10048,.44981068,33,5.1999998,158,133.5,745,61380000,0,0,1,0,0,small
1984,Germany,80,honda civic,0,Honda,Honda,15353,.45386299,40,4.9000001,163.5,134,740,61130000,0,0,1,0,0,small
1985,Germany,80,honda civic,0,Honda,Honda,21422,.44038898,40,4.9000001,163.5,134,740,60970000,0,0,1,0,0,small
1986,Germany,80,honda civic,0,Honda,Honda,21822,.43323144,40,5.0999999,163.5,134,750,61010000,0,0,1,0,0,small
1987,Germany,80,honda civic,0,Honda,Honda,18908,.51204908,55,5.0999999,163.5,134,750,61090000,0,0,1,0,0,small
1988,Germany,80,honda civic,0,Honda,Honda,24774,.51882333,55,5.0999999,168,133,800,61420000,0,0,1,0,0,small
1989,Germany,80,honda civic,0,Honda,Honda,27055,.5684368,55,5.0999999,168,133,800,61990000,0,0,1,0,0,small
1990,Germany,80,honda civic,0,Honda,Honda,33609,.51507437,55,6.8000002,168,133,830,63230000,0,0,1,0,0,small
1991,Germany,80,honda civic,0,Honda,Honda,32776,.84055239,91,5.4000001,168,133,830,79980000,0,0,1,0,0,small
1992,Germany,80,honda civic,0,Honda,Honda,36430,.5420059,55,5.4000001,169.5,134.5,920,80570000,0,0,1,0,0,small
1993,Germany,80,honda civic,0,Honda,Honda,32887,.55020511,55,5.4000001,169.5,135,920,81190000,0,0,1,0,0,small
1994,Germany,80,honda civic,0,Honda,Honda,31548,.49013221,55,5.4000001,170,131.5,925,81410000,0,0,1,0,0,small
1995,Germany,80,honda civic,0,Honda,Honda,38321,.48364356,55,5.4000001,169.5,129,925,81660000,0,0,1,0,0,small
1996,Germany,80,honda civic,0,Honda,Honda,39780,.54345512,55,5.4000001,169.5,138,1030,81900000,0,0,1,0,0,small
1997,Germany,80,honda civic,0,Honda,Honda,36208,.53314352,55,5.4000001,169.5,138,1030,82060000,0,0,1,0,0,small
1998,Germany,80,honda civic,0,Honda,Honda,29908,.52210033,55,5.6999998,169.5,138,1030,82020000,0,0,1,0,0,small
1999,Germany,80,honda civic,0,Honda,Honda,17625,.50025964,55,5.9000001,169.5,138,1550,82020000,0,0,1,0,0,small
1991,Germany,82,honda concerto,0,Honda,Honda,3667,.6443581,66,6.8000002,169,139.5,950,79980000,0,0,1,0,0,medium
1992,Germany,82,honda concerto,0,Honda,Honda,7004,.64783984,66,6.8000002,169,141.5,950,80570000,0,0,1,0,0,medium
1993,Germany,82,honda concerto,0,Honda,Honda,6104,.6621505,66,6.8000002,169,139.5,950,81190000,0,0,1,0,0,medium
1994,Germany,82,honda concerto,0,Honda,Honda,3756,.62474078,66,6.8000002,169,139.5,950,81410000,0,0,1,0,0,medium
1978,Germany,83,honda accord,0,Honda,Honda,10285,.61751837,59,9,162,134,835,61310000,0,0,1,0,0,medium
1979,Germany,83,honda accord,0,Honda,Honda,18080,.6195333,59,7.0999999,162,134,835,61440000,0,0,1,0,0,medium
1980,Germany,83,honda accord,0,Honda,Honda,24306,.61075592,59,7.0999999,162,136,895,61540000,0,0,1,0,0,medium
1981,Germany,83,honda accord,0,Honda,Honda,11139,.62623751,59,7.0999999,162,134,835,61660000,0,0,1,0,0,medium
1982,Germany,83,honda accord,0,Honda,Honda,14464,.62089103,59,7,165,137.5,925,61600000,0,0,1,0,0,medium
1983,Germany,83,honda accord,0,Honda,Honda,12033,.57370472,59,5.5999999,165,137.5,925,61380000,0,0,1,0,0,medium
1984,Germany,83,honda accord,0,Honda,Honda,10621,.61807823,65,6,166.5,137.5,925,61130000,0,0,1,0,0,medium
1985,Germany,83,honda accord,0,Honda,Honda,6416,.65073401,65,6,166.5,137.5,925,60970000,0,0,1,0,0,medium
1986,Germany,83,honda accord,0,Honda,Honda,15599,.63892937,64.5,5.5999999,169.5,135.5,1000,61010000,0,0,1,0,0,medium
1987,Germany,83,honda accord,0,Honda,Honda,16873,.78479421,75,6.0999999,169.5,135.5,1060,61090000,0,0,1,0,0,medium
1988,Germany,83,honda accord,0,Honda,Honda,12361,.7182579,83,6.9000001,169.5,135.5,1100,61420000,0,0,1,0,0,medium
1989,Germany,83,honda accord,0,Honda,Honda,12789,.80818951,66,6.5999999,169.5,135.5,1220,61990000,0,0,1,0,0,medium
1990,Germany,83,honda accord,0,Honda,Honda,15013,.78054976,81,8.3999996,169.5,139,1220,63230000,0,0,1,0,0,medium
1991,Germany,83,honda accord,0,Honda,Honda,12785,.81252462,66,6.5999999,169.5,139,1220,79980000,0,0,1,0,0,medium
1992,Germany,83,honda accord,0,Honda,Honda,13000,.79323047,66,6.5999999,169.5,139,1220,80570000,0,0,1,0,0,medium
1993,Germany,83,honda accord,0,Honda,Honda,14304,.75865513,85,7,169.5,139,1220,81190000,0,0,1,0,0,medium
1994,Germany,83,honda accord,0,Honda,Honda,12835,.75714272,85,6.5,171.5,138,1240,81410000,0,0,1,0,0,medium
1995,Germany,83,honda accord,0,Honda,Honda,9486,.72888792,85,6.5,171.5,138,1240,81660000,0,0,1,0,0,medium
1996,Germany,83,honda accord,0,Honda,Honda,10167,.80928308,85,6.5999999,171.5,138,1275,81900000,0,0,1,0,0,medium
1997,Germany,83,honda accord,0,Honda,Honda,8777,.78722501,85,6.5999999,171.5,138,1275,82060000,0,0,1,0,0,medium
1998,Germany,83,honda accord,0,Honda,Honda,6390,.79287165,85,6.5999999,171.5,138,1275,82020000,0,0,1,0,0,medium
1999,Germany,83,honda accord,0,Honda,Honda,9335,.7580595,100,6.9000001,175,143,1405,82020000,0,0,1,0,0,medium
1988,Germany,85,honda legend,0,Honda,Honda,1444,1.3139222,110,7.3000002,169.5,139,1290,61420000,0,0,1,0,0,luxury
1989,Germany,85,honda legend,0,Honda,Honda,936,1.4772667,124,8.1999998,169.5,139,1290,61990000,0,0,1,0,0,luxury
1990,Germany,85,honda legend,0,Honda,Honda,892,1.3791708,130,10.1,174.5,137,1390,63230000,0,0,1,0,0,luxury
1991,Germany,85,honda legend,0,Honda,Honda,1007,1.9591402,151,8.3000002,181,140,1550,79980000,0,0,1,0,0,luxury
1992,Germany,85,honda legend,0,Honda,Honda,834,1.8992474,151,8.3000002,181,140,1550,80570000,0,0,1,0,0,luxury
1993,Germany,85,honda legend,0,Honda,Honda,648,2.0300717,151,8.3000002,181,140,1550,81190000,0,0,1,0,0,luxury
1984,Germany,87,honda jazz/city,0,Honda,Honda,3969,.40844175,33,4.9000001,157,147,635,61130000,0,0,1,0,0,small
1985,Germany,87,honda jazz/city,0,Honda,Honda,3017,.39531505,33,4.9000001,157,147,635,60970000,0,0,1,0,0,small
1986,Germany,87,honda jazz/city,0,Honda,Honda,1990,.40949705,41,4.9000001,157,147,640,61010000,0,0,1,0,0,small
1981,Germany,88,honda quintet,0,Honda,Honda,5971,.61820626,59,5.9000001,160.5,135.5,865,61660000,0,0,1,0,0,medium
1982,Germany,88,honda quintet,0,Honda,Honda,5192,.65970886,59,5.9000001,160.5,135.5,865,61600000,0,0,1,0,0,medium
1983,Germany,88,honda quintet,0,Honda,Honda,1821,.65709841,59,5.9000001,162,135.5,865,61380000,0,0,1,0,0,medium
1991,Germany,90,hyundai pony/excel,0,Hyundai,Hyundai,414,.47619158,53,5.4000001,160.5,136.5,930,79980000,0,0,1,0,0,small
1992,Germany,90,hyundai pony/excel,0,Hyundai,Hyundai,12940,.44507879,53,5.4000001,160.5,136,945,80570000,0,0,1,0,0,small
1993,Germany,90,hyundai pony/excel,0,Hyundai,Hyundai,14694,.42307636,43,5.5999999,160.5,136,930,81190000,0,0,1,0,0,small
1994,Germany,90,hyundai pony/excel,0,Hyundai,Hyundai,14543,.41167182,43,6.3000002,160.5,136,920,81410000,0,0,1,0,0,small
